ID;EigenaarBewoner;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;GemiddeldeHypotheekschuldEigenWoning_2;GemiddeldeWaardeEigenWoning_3;GemiddeldBrutoInkomen_4;GemiddeldBesteedbaarInkomen_5;HypotheekschuldWoningwaarde_6;HypotheekschuldBrutoInkomen_7;HypotheekschuldBesteedbaarInkomen_8;GeenSchuld_9;k_0Tot07_10;k_07Tot08_11;k_08Tot09_12;k_09Tot10_13;k_1OfHoger_14;GeenSchuld_15;k_0Tot2_16;k_2Tot4_17;k_4OfHoger_18;GeenSchuld_19;k_0Tot35_20;k_35Tot7_21;k_7OfHoger_22
1934;A050413;A025350;2020JJ00;71.5;0;405.7;142.6;87.3;0;0;0;71.5;0;0;0;0;0;71.5;0;0;0;71.5;0;0;0
1935;A050413;A025354;2006JJ00;113.1;0;297.6;;;0;;;113.1;0;0;0;0;0;;;;;;;;
1936;A050413;A025354;2007JJ00;117.5;0;322.7;;;0;;;117.5;0;0;0;0;0;;;;;;;;
1937;A050413;A025354;2008JJ00;122.3;0;338.3;;;0;;;122.3;0;0;0;0;0;;;;;;;;
1938;A050413;A025354;2009JJ00;145.6;0;334.9;;;0;;;145.6;0;0;0;0;0;;;;;;;;
1939;A050413;A025354;2010JJ00;148.7;0;315;;;0;;;148.7;0;0;0;0;0;;;;;;;;
1940;A050413;A025354;2011JJ00;139.6;0;314.8;81.5;50;0;0;0;139.6;0;0;0;0;0;139.6;0;0;0;139.6;0;0;0
1941;A050413;A025354;2012JJ00;132.3;0;302.1;83.6;51;0;0;0;132.3;0;0;0;0;0;132.3;0;0;0;132.3;0;0;0
1942;A050413;A025354;2013JJ00;130.1;0;272.1;86.7;51.8;0;0;0;130.1;0;0;0;0;0;130.1;0;0;0;130.1;0;0;0
1943;A050413;A025354;2014JJ00;137.5;0;270.6;92.9;55.6;0;0;0;137.5;0;0;0;0;0;137.5;0;0;0;137.5;0;0;0
1944;A050413;A025354;2015JJ00;149.1;0;275.1;88.5;52.3;0;0;0;149.1;0;0;0;0;0;149.1;0;0;0;149.1;0;0;0
1945;A050413;A025354;2016JJ00;148.1;0;287.4;92.4;55;0;0;0;148.1;0;0;0;0;0;148.1;0;0;0;148.1;0;0;0
1946;A050413;A025354;2017JJ00;151.7;0;306.2;100.1;58.2;0;0;0;151.7;0;0;0;0;0;151.7;0;0;0;151.7;0;0;0
1947;A050413;A025354;2018JJ00;154.5;0;330.5;100.7;58.7;0;0;0;154.5;0;0;0;0;0;154.5;0;0;0;154.5;0;0;0
1948;A050413;A025354;2019JJ00;156.3;0;358.2;111.5;66.4;0;0;0;156.3;0;0;0;0;0;156.3;0;0;0;156.3;0;0;0
1949;A050413;A025354;2020JJ00;158.9;0;381.8;115.4;69.1;0;0;0;158.9;0;0;0;0;0;158.9;0;0;0;158.9;0;0;0
1950;A050413;A025358;2006JJ00;141.9;0;301.5;;;0;;;141.9;0;0;0;0;0;;;;;;;;
1951;A050413;A025358;2007JJ00;144.7;0;319.8;;;0;;;144.7;0;0;0;0;0;;;;;;;;
1952;A050413;A025358;2008JJ00;149.2;0;336.1;;;0;;;149.2;0;0;0;0;0;;;;;;;;
1953;A050413;A025358;2009JJ00;170.6;0;333.1;;;0;;;170.6;0;0;0;0;0;;;;;;;;
1954;A050413;A025358;2010JJ00;177.1;0;315.3;;;0;;;177.1;0;0;0;0;0;;;;;;;;
1955;A050413;A025358;2011JJ00;167.3;0;316.5;56.3;41.8;0;0;0;167.3;0;0;0;0;0;167.3;0;0;0;167.3;0;0;0
1956;A050413;A025358;2012JJ00;174.9;0;303.2;58.5;43.5;0;0;0;174.9;0;0;0;0;0;174.9;0;0;0;174.9;0;0;0
1957;A050413;A025358;2013JJ00;182.8;0;273.7;58.8;43.1;0;0;0;182.8;0;0;0;0;0;182.8;0;0;0;182.8;0;0;0
1958;A050413;A025358;2014JJ00;195.5;0;273.6;63.2;46.3;0;0;0;195.5;0;0;0;0;0;195.5;0;0;0;195.5;0;0;0
1959;A050413;A025358;2015JJ00;214.3;0;278.7;59.5;43.4;0;0;0;214.3;0;0;0;0;0;214.3;0;0;0;214.3;0;0;0
1960;A050413;A025358;2016JJ00;217.4;0;289.3;61.3;44.4;0;0;0;217.4;0;0;0;0;0;217.4;0;0;0;217.4;0;0;0
1961;A050413;A025358;2017JJ00;223.3;0;307.6;66.6;46.7;0;0;0;223.3;0;0;0;0;0;223.3;0;0;0;223.3;0;0;0
1962;A050413;A025358;2018JJ00;229;0;329.8;64.7;46.3;0;0;0;229;0;0;0;0;0;229;0;0;0;229;0;0;0
1963;A050413;A025358;2019JJ00;231.3;0;354.4;70.2;50.7;0;0;0;231.3;0;0;0;0;0;231.3;0;0;0;231.3;0;0;0
1964;A050413;A025358;2020JJ00;234.6;0;375.7;71.9;51.9;0;0;0;234.6;0;0;0;0;0;234.6;0;0;0;234.6;0;0;0
1965;A050413;A042086;2006JJ00;117.8;0;304.1;;;0;;;117.8;0;0;0;0;0;;;;;;;;
1966;A050413;A042086;2007JJ00;122;0;321.1;;;0;;;122;0;0;0;0;0;;;;;;;;
1967;A050413;A042086;2008JJ00;126.4;0;335.2;;;0;;;126.4;0;0;0;0;0;;;;;;;;
1968;A050413;A042086;2009JJ00;146.4;0;326.6;;;0;;;146.4;0;0;0;0;0;;;;;;;;
1969;A050413;A042086;2010JJ00;149.6;0;309.3;;;0;;;149.6;0;0;0;0;0;;;;;;;;
1970;A050413;A042086;2011JJ00;140.5;0;304.6;44.5;34.2;0;0;0;140.5;0;0;0;0;0;140.5;0;0;0;140.5;0;0;0
1971;A050413;A042086;2012JJ00;142.1;0;290;45.8;35.4;0;0;0;142.1;0;0;0;0;0;142.1;0;0;0;142.1;0;0;0
1972;A050413;A042086;2013JJ00;143.8;0;260.8;46.3;35.3;0;0;0;143.8;0;0;0;0;0;143.8;0;0;0;143.8;0;0;0
1973;A050413;A042086;2014JJ00;148.1;0;260.3;48.1;36.7;0;0;0;148.1;0;0;0;0;0;148.1;0;0;0;148.1;0;0;0
1974;A050413;A042086;2015JJ00;156.6;0;265;46.9;35.6;0;0;0;156.6;0;0;0;0;0;156.6;0;0;0;156.6;0;0;0
1975;A050413;A042086;2016JJ00;158.1;0;275;47.9;36.3;0;0;0;158.1;0;0;0;0;0;158.1;0;0;0;158.1;0;0;0
1976;A050413;A042086;2017JJ00;160.2;0;291.7;49.9;37;0;0;0;160.2;0;0;0;0;0;160.2;0;0;0;160.2;0;0;0
1977;A050413;A042086;2018JJ00;164.2;0;314.4;50;37.5;0;0;0;164.2;0;0;0;0;0;164.2;0;0;0;164.2;0;0;0
1978;A050413;A042086;2019JJ00;170.2;0;340.5;53.6;40.7;0;0;0;170.2;0;0;0;0;0;170.2;0;0;0;170.2;0;0;0
1979;A050413;A042086;2020JJ00;176.1;0;363.7;54.7;41.4;0;0;0;176.1;0;0;0;0;0;176.1;0;0;0;176.1;0;0;0
1980;A050413;A042087;2006JJ00;29;0;298.8;;;0;;;29;0;0;0;0;0;;;;;;;;
1981;A050413;A042087;2007JJ00;31.5;0;319.3;;;0;;;31.5;0;0;0;0;0;;;;;;;;
1982;A050413;A042087;2008JJ00;34.2;0;333.4;;;0;;;34.2;0;0;0;0;0;;;;;;;;
1983;A050413;A042087;2009JJ00;43.4;0;325.8;;;0;;;43.4;0;0;0;0;0;;;;;;;;
1984;A050413;A042087;2010JJ00;46.5;0;308.4;;;0;;;46.5;0;0;0;0;0;;;;;;;;
1985;A050413;A042087;2011JJ00;44.9;0;301.2;42.1;32.1;0;0;0;44.9;0;0;0;0;0;44.9;0;0;0;44.9;0;0;0
1986;A050413;A042087;2012JJ00;47.4;0;286.2;43.3;33.2;0;0;0;47.4;0;0;0;0;0;47.4;0;0;0;47.4;0;0;0
1987;A050413;A042087;2013JJ00;49.9;0;256.4;43.8;33.1;0;0;0;49.9;0;0;0;0;0;49.9;0;0;0;49.9;0;0;0
1988;A050413;A042087;2014JJ00;53;0;254.4;44.6;33.8;0;0;0;53;0;0;0;0;0;53;0;0;0;53;0;0;0
1989;A050413;A042087;2015JJ00;56.6;0;259.5;43.9;33.3;0;0;0;56.6;0;0;0;0;0;56.6;0;0;0;56.6;0;0;0
1990;A050413;A042087;2016JJ00;59.4;0;268.4;43.9;33.1;0;0;0;59.4;0;0;0;0;0;59.4;0;0;0;59.4;0;0;0
1991;A050413;A042087;2017JJ00;61.6;0;284.8;44.5;33.1;0;0;0;61.6;0;0;0;0;0;61.6;0;0;0;61.6;0;0;0
1992;A050413;A042087;2018JJ00;64;0;305.6;44.6;33.4;0;0;0;64;0;0;0;0;0;64;0;0;0;64;0;0;0
1993;A050413;A042087;2019JJ00;66.5;0;330.1;46.2;35.2;0;0;0;66.5;0;0;0;0;0;66.5;0;0;0;66.5;0;0;0
1994;A050413;A042087;2020JJ00;68.3;0;350.3;47.1;35.9;0;0;0;68.3;0;0;0;0;0;68.3;0;0;0;68.3;0;0;0
1995;A050413;1013400;2006JJ00;138.2;0;265.7;;;0;;;138.2;0;0;0;0;0;;;;;;;;
1996;A050413;1013400;2007JJ00;130.4;0;296.5;;;0;;;130.4;0;0;0;0;0;;;;;;;;
1997;A050413;1013400;2008JJ00;131;0;310.1;;;0;;;131;0;0;0;0;0;;;;;;;;
1998;A050413;1013400;2009JJ00;173.7;0;300.6;;;0;;;173.7;0;0;0;0;0;;;;;;;;
1999;A050413;1013400;2010JJ00;176.4;0;281.3;;;0;;;176.4;0;0;0;0;0;;;;;;;;
2000;A050413;1013400;2011JJ00;175.4;0;276.2;87.1;48.7;0;0;0;175.4;0;0;0;0;0;175.4;0;0;0;175.4;0;0;0
2001;A050413;1013400;2012JJ00;147.7;0;272.6;91.9;51.2;0;0;0;147.7;0;0;0;0;0;147.7;0;0;0;147.7;0;0;0
2002;A050413;1013400;2013JJ00;140.6;0;250.2;96.1;53;0;0;0;140.6;0;0;0;0;0;140.6;0;0;0;140.6;0;0;0
2003;A050413;1013400;2014JJ00;156.6;0;246.8;97.8;54;0;0;0;156.6;0;0;0;0;0;156.6;0;0;0;156.6;0;0;0
2004;A050413;1013400;2015JJ00;179.9;0;251.4;97.7;54.9;0;0;0;179.9;0;0;0;0;0;179.9;0;0;0;179.9;0;0;0
2005;A050413;1013400;2016JJ00;172.1;0;265.9;100.8;57.2;0;0;0;172.1;0;0;0;0;0;172.1;0;0;0;172.1;0;0;0
2006;A050413;1013400;2017JJ00;175.2;0;284.5;103.5;58;0;0;0;175.2;0;0;0;0;0;175.2;0;0;0;175.2;0;0;0
2007;A050413;1013400;2018JJ00;182.1;0;307.9;106.9;59.7;0;0;0;182.1;0;0;0;0;0;182.1;0;0;0;182.1;0;0;0
2008;A050413;1013400;2019JJ00;180.6;0;335.4;111.8;62.6;0;0;0;180.6;0;0;0;0;0;180.6;0;0;0;180.6;0;0;0
2009;A050413;1013400;2020JJ00;183.8;0;357;116.4;65.7;0;0;0;183.8;0;0;0;0;0;183.8;0;0;0;183.8;0;0;0
2010;A050413;1013601;2006JJ00;53.4;0;293;;;0;;;53.4;0;0;0;0;0;;;;;;;;
2011;A050413;1013601;2007JJ00;56.2;0;326.5;;;0;;;56.2;0;0;0;0;0;;;;;;;;
2012;A050413;1013601;2008JJ00;56.4;0;349.4;;;0;;;56.4;0;0;0;0;0;;;;;;;;
2013;A050413;1013601;2009JJ00;75.1;0;364.6;;;0;;;75.1;0;0;0;0;0;;;;;;;;
2014;A050413;1013601;2010JJ00;74.3;0;345.3;;;0;;;74.3;0;0;0;0;0;;;;;;;;
2015;A050413;1013601;2011JJ00;66.4;0;340.1;103.4;69.8;0;0;0;66.4;0;0;0;0;0;66.4;0;0;0;66.4;0;0;0
2016;A050413;1013601;2012JJ00;62.6;0;330.3;104.4;71.1;0;0;0;62.6;0;0;0;0;0;62.6;0;0;0;62.6;0;0;0
2017;A050413;1013601;2013JJ00;60.8;0;300.9;103;69.1;0;0;0;60.8;0;0;0;0;0;60.8;0;0;0;60.8;0;0;0
2018;A050413;1013601;2014JJ00;63.9;0;301.2;117.2;80.2;0;0;0;63.9;0;0;0;0;0;63.9;0;0;0;63.9;0;0;0
2019;A050413;1013601;2015JJ00;67.7;0;312.2;103.8;68.9;0;0;0;67.7;0;0;0;0;0;67.7;0;0;0;67.7;0;0;0
2020;A050413;1013601;2016JJ00;68.4;0;324.8;111.5;75.3;0;0;0;68.4;0;0;0;0;0;68.4;0;0;0;68.4;0;0;0
2021;A050413;1013601;2017JJ00;69.4;0;340.7;117.4;78;0;0;0;69.4;0;0;0;0;0;69.4;0;0;0;69.4;0;0;0
2022;A050413;1013601;2018JJ00;73.5;0;374.8;124.3;82.6;0;0;0;73.5;0;0;0;0;0;73.5;0;0;0;73.5;0;0;0
2023;A050413;1013601;2019JJ00;73.4;0;409.1;148.2;100.9;0;0;0;73.4;0;0;0;0;0;73.4;0;0;0;73.4;0;0;0
2024;A050413;1013601;2020JJ00;70.3;0;446.3;159.1;108.8;0;0;0;70.3;0;0;0;0;0;70.3;0;0;0;70.3;0;0;0
2025;A050413;1013602;2006JJ00;40.6;0;259.3;;;0;;;40.6;0;0;0;0;0;;;;;;;;
2026;A050413;1013602;2007JJ00;44.1;0;290.3;;;0;;;44.1;0;0;0;0;0;;;;;;;;
2027;A050413;1013602;2008JJ00;42.5;0;304.8;;;0;;;42.5;0;0;0;0;0;;;;;;;;
2028;A050413;1013602;2009JJ00;57.6;0;328.9;;;0;;;57.6;0;0;0;0;0;;;;;;;;
2029;A050413;1013602;2010JJ00;57.2;0;310.6;;;0;;;57.2;0;0;0;0;0;;;;;;;;
2030;A050413;1013602;2011JJ00;50.8;0;293.8;87.4;60.6;0;0;0;50.8;0;0;0;0;0;50.8;0;0;0;50.8;0;0;0
2031;A050413;1013602;2012JJ00;48.2;0;284.6;87.5;61.2;0;0;0;48.2;0;0;0;0;0;48.2;0;0;0;48.2;0;0;0
2032;A050413;1013602;2013JJ00;46.8;0;260.8;88.8;61.5;0;0;0;46.8;0;0;0;0;0;46.8;0;0;0;46.8;0;0;0
2033;A050413;1013602;2014JJ00;48.9;0;262.6;91.1;63.4;0;0;0;48.9;0;0;0;0;0;48.9;0;0;0;48.9;0;0;0
2034;A050413;1013602;2015JJ00;51.6;0;271.8;90.2;62.6;0;0;0;51.6;0;0;0;0;0;51.6;0;0;0;51.6;0;0;0
2035;A050413;1013602;2016JJ00;52.2;0;284.3;95.3;66.2;0;0;0;52.2;0;0;0;0;0;52.2;0;0;0;52.2;0;0;0
2036;A050413;1013602;2017JJ00;54.2;0;301.4;102.1;69.9;0;0;0;54.2;0;0;0;0;0;54.2;0;0;0;54.2;0;0;0
2037;A050413;1013602;2018JJ00;56;0;323.9;104.6;71;0;0;0;56;0;0;0;0;0;56;0;0;0;56;0;0;0
2038;A050413;1013602;2019JJ00;55.6;0;348.3;108.5;74.3;0;0;0;55.6;0;0;0;0;0;55.6;0;0;0;55.6;0;0;0
2039;A050413;1013602;2020JJ00;51.8;0;374.7;108.8;75.1;0;0;0;51.8;0;0;0;0;0;51.8;0;0;0;51.8;0;0;0
2040;A050413;1013603;2006JJ00;11.9;0;408.4;;;0;;;11.9;0;0;0;0;0;;;;;;;;
2041;A050413;1013603;2007JJ00;11.1;0;469.6;;;0;;;11.1;0;0;0;0;0;;;;;;;;
2042;A050413;1013603;2008JJ00;12.7;0;499.7;;;0;;;12.7;0;0;0;0;0;;;;;;;;
2043;A050413;1013603;2009JJ00;15.6;0;502.6;;;0;;;15.6;0;0;0;0;0;;;;;;;;
2044;A050413;1013603;2010JJ00;15.7;0;473.5;;;0;;;15.7;0;0;0;0;0;;;;;;;;
2045;A050413;1013603;2011JJ00;14.1;0;508.5;164.2;105.9;0;0;0;14.1;0;0;0;0;0;14.1;0;0;0;14.1;0;0;0
2046;A050413;1013603;2012JJ00;13.3;0;498.6;169.3;109.9;0;0;0;13.3;0;0;0;0;0;13.3;0;0;0;13.3;0;0;0
2047;A050413;1013603;2013JJ00;12.9;0;447.8;157.1;98.7;0;0;0;12.9;0;0;0;0;0;12.9;0;0;0;12.9;0;0;0
2048;A050413;1013603;2014JJ00;13.6;0;442.2;216.2;144.5;0;0;0;13.6;0;0;0;0;0;13.6;0;0;0;13.6;0;0;0
2049;A050413;1013603;2015JJ00;14.8;0;455.6;154.3;93.2;0;0;0;14.8;0;0;0;0;0;14.8;0;0;0;14.8;0;0;0
2050;A050413;1013603;2016JJ00;14.7;0;472.4;173.3;110.7;0;0;0;14.7;0;0;0;0;0;14.7;0;0;0;14.7;0;0;0
2051;A050413;1013603;2017JJ00;13.8;0;498.8;183.2;113.9;0;0;0;13.8;0;0;0;0;0;13.8;0;0;0;13.8;0;0;0
2052;A050413;1013603;2018JJ00;16.1;0;556.5;198.1;126.9;0;0;0;16.1;0;0;0;0;0;16.1;0;0;0;16.1;0;0;0
2053;A050413;1013603;2019JJ00;16.3;0;619.8;289.3;195.9;0;0;0;16.3;0;0;0;0;0;16.3;0;0;0;16.3;0;0;0
2054;A050413;1013603;2020JJ00;17.3;0;664.2;315;213.5;0;0;0;17.3;0;0;0;0;0;17.3;0;0;0;17.3;0;0;0
2055;A050413;1013604;2006JJ00;0.9;0;287.1;;;0;;;0.9;0;0;0;0;0;;;;;;;;
2056;A050413;1013604;2007JJ00;1;0;329.7;;;0;;;1;0;0;0;0;0;;;;;;;;
2057;A050413;1013604;2008JJ00;1.2;0;341.1;;;0;;;1.2;0;0;0;0;0;;;;;;;;
2058;A050413;1013604;2009JJ00;1.9;0;308.8;;;0;;;1.9;0;0;0;0;0;;;;;;;;
2059;A050413;1013604;2010JJ00;1.4;0;322.1;;;0;;;1.4;0;0;0;0;0;;;;;;;;
2060;A050413;1013604;2011JJ00;1.5;0;323.4;73.2;44.6;0;0;0;1.5;0;0;0;0;0;1.5;0;0;0;1.5;0;0;0
2061;A050413;1013604;2012JJ00;1.2;0;305.2;63.1;39.9;0;0;0;1.2;0;0;0;0;0;1.2;0;0;0;1.2;0;0;0
2062;A050413;1013604;2013JJ00;1.1;0;279.3;71.6;43.9;0;0;0;1.1;0;0;0;0;0;1.1;0;0;0;1.1;0;0;0
2063;A050413;1013604;2014JJ00;1.3;0;277;64.3;40.9;0;0;0;1.3;0;0;0;0;0;1.3;0;0;0;1.3;0;0;0
2064;A050413;1013604;2015JJ00;1.4;0;283.6;68.7;43;0;0;0;1.4;0;0;0;0;0;1.4;0;0;0;1.4;0;0;0
2065;A050413;1013604;2016JJ00;1.4;0;284.4;65.2;42.1;0;0;0;1.4;0;0;0;0;0;1.4;0;0;0;1.4;0;0;0
2066;A050413;1013604;2017JJ00;1.5;0;306.8;65.5;41.9;0;0;0;1.5;0;0;0;0;0;1.5;0;0;0;1.5;0;0;0
2067;A050413;1013604;2018JJ00;1.5;0;332.5;68.2;43;0;0;0;1.5;0;0;0;0;0;1.5;0;0;0;1.5;0;0;0
2068;A050413;1013604;2019JJ00;1.4;0;370.2;76.3;48.1;0;0;0;1.4;0;0;0;0;0;1.4;0;0;0;1.4;0;0;0
2069;A050413;1013604;2020JJ00;1.2;0;394;80.3;51.5;0;0;0;1.2;0;0;0;0;0;1.2;0;0;0;1.2;0;0;0
2070;A050413;1013650;2006JJ00;337.7;0;298.7;;;0;;;337.7;0;0;0;0;0;;;;;;;;
2071;A050413;1013650;2007JJ00;346.6;0;318.3;;;0;;;346.6;0;0;0;0;0;;;;;;;;
2072;A050413;1013650;2008JJ00;359.1;0;333.5;;;0;;;359.1;0;0;0;0;0;;;;;;;;
2073;A050413;1013650;2009JJ00;417;0;327.7;;;0;;;417;0;0;0;0;0;;;;;;;;
2074;A050413;1013650;2010JJ00;428.1;0;310.5;;;0;;;428.1;0;0;0;0;0;;;;;;;;
2075;A050413;1013650;2011JJ00;414.6;0;308.2;48.9;36.4;0;0;0;414.6;0;0;0;0;0;414.6;0;0;0;414.6;0;0;0
2076;A050413;1013650;2012JJ00;419.5;0;294.7;50.6;37.8;0;0;0;419.5;0;0;0;0;0;419.5;0;0;0;419.5;0;0;0
2077;A050413;1013650;2013JJ00;427.3;0;265.4;51.3;37.8;0;0;0;427.3;0;0;0;0;0;427.3;0;0;0;427.3;0;0;0
2078;A050413;1013650;2014JJ00;447;0;264.7;54.4;40.1;0;0;0;447;0;0;0;0;0;447;0;0;0;447;0;0;0
2079;A050413;1013650;2015JJ00;477.3;0;268.7;51.2;37.6;0;0;0;477.3;0;0;0;0;0;477.3;0;0;0;477.3;0;0;0
2080;A050413;1013650;2016JJ00;479;0;279.3;52.8;38.5;0;0;0;479;0;0;0;0;0;479;0;0;0;479;0;0;0
2081;A050413;1013650;2017JJ00;486.6;0;298.4;57.8;40.7;0;0;0;486.6;0;0;0;0;0;486.6;0;0;0;486.6;0;0;0
2082;A050413;1013650;2018JJ00;491.1;0;319.9;55;39.8;0;0;0;491.1;0;0;0;0;0;491.1;0;0;0;491.1;0;0;0
2083;A050413;1013650;2019JJ00;497.2;0;345.4;59.8;43.9;0;0;0;497.2;0;0;0;0;0;497.2;0;0;0;497.2;0;0;0
2084;A050413;1013650;2020JJ00;506.1;0;366.9;60.8;44.6;0;0;0;506.1;0;0;0;0;0;506.1;0;0;0;506.1;0;0;0
2085;A050413;1013700;2006JJ00;334.4;0;299.3;;;0;;;334.4;0;0;0;0;0;;;;;;;;
2086;A050413;1013700;2007JJ00;343.4;0;318.8;;;0;;;343.4;0;0;0;0;0;;;;;;;;
2087;A050413;1013700;2008JJ00;356.2;0;334;;;0;;;356.2;0;0;0;0;0;;;;;;;;
2088;A050413;1013700;2009JJ00;413;0;328.5;;;0;;;413;0;0;0;0;0;;;;;;;;
2089;A050413;1013700;2010JJ00;423.7;0;311.4;;;0;;;423.7;0;0;0;0;0;;;;;;;;
2090;A050413;1013700;2011JJ00;410.9;0;309.1;49.1;36.5;0;0;0;410.9;0;0;0;0;0;410.9;0;0;0;410.9;0;0;0
2091;A050413;1013700;2012JJ00;416;0;295.4;50.7;38;0;0;0;416;0;0;0;0;0;416;0;0;0;416;0;0;0
2092;A050413;1013700;2013JJ00;423.8;0;266;51.5;37.9;0;0;0;423.8;0;0;0;0;0;423.8;0;0;0;423.8;0;0;0
2093;A050413;1013700;2014JJ00;443;0;265.4;54.6;40.2;0;0;0;443;0;0;0;0;0;443;0;0;0;443;0;0;0
2094;A050413;1013700;2015JJ00;472.9;0;269.5;51.4;37.8;0;0;0;472.9;0;0;0;0;0;472.9;0;0;0;472.9;0;0;0
2095;A050413;1013700;2016JJ00;474.8;0;280;53;38.7;0;0;0;474.8;0;0;0;0;0;474.8;0;0;0;474.8;0;0;0
2096;A050413;1013700;2017JJ00;482.4;0;299.2;58;40.9;0;0;0;482.4;0;0;0;0;0;482.4;0;0;0;482.4;0;0;0
2097;A050413;1013700;2018JJ00;486.9;0;320.7;55.2;39.9;0;0;0;486.9;0;0;0;0;0;486.9;0;0;0;486.9;0;0;0
2098;A050413;1013700;2019JJ00;493.1;0;346.3;60.1;44.1;0;0;0;493.1;0;0;0;0;0;493.1;0;0;0;493.1;0;0;0
2099;A050413;1013700;2020JJ00;501.1;0;367.8;61.1;44.8;0;0;0;501.1;0;0;0;0;0;501.1;0;0;0;501.1;0;0;0
2100;A050413;1013750;2006JJ00;5.3;0;251.1;;;0;;;5.3;0;0;0;0;0;;;;;;;;
2101;A050413;1013750;2007JJ00;4.8;0;279.3;;;0;;;4.8;0;0;0;0;0;;;;;;;;
2102;A050413;1013750;2008JJ00;4.1;0;296.5;;;0;;;4.1;0;0;0;0;0;;;;;;;;
2103;A050413;1013750;2009JJ00;4.2;0;283.1;;;0;;;4.2;0;0;0;0;0;;;;;;;;
2104;A050413;1013750;2010JJ00;4.5;0;257;;;0;;;4.5;0;0;0;0;0;;;;;;;;
2105;A050413;1013750;2011JJ00;4.2;0;258.9;47.2;29.9;0;0;0;4.2;0;0;0;0;0;4.2;0;0;0;4.2;0;0;0
2106;A050413;1013750;2012JJ00;4.1;0;247.1;49.2;31.3;0;0;0;4.1;0;0;0;0;0;4.1;0;0;0;4.1;0;0;0
2107;A050413;1013750;2013JJ00;4.8;0;226.2;51.3;32.5;0;0;0;4.8;0;0;0;0;0;4.8;0;0;0;4.8;0;0;0
2108;A050413;1013750;2014JJ00;5.9;0;224.7;51.9;32.9;0;0;0;5.9;0;0;0;0;0;5.9;0;0;0;5.9;0;0;0
2109;A050413;1013750;2015JJ00;6.6;0;230.3;52.8;33.1;0;0;0;6.6;0;0;0;0;0;6.6;0;0;0;6.6;0;0;0
2110;A050413;1013750;2016JJ00;5.9;0;243.8;55.4;34.3;0;0;0;5.9;0;0;0;0;0;5.9;0;0;0;5.9;0;0;0
2111;A050413;1013750;2017JJ00;5.2;0;265;56.9;34.6;0;0;0;5.2;0;0;0;0;0;5.2;0;0;0;5.2;0;0;0
2112;A050413;1013750;2018JJ00;4.6;0;289.2;57.8;35;0;0;0;4.6;0;0;0;0;0;4.6;0;0;0;4.6;0;0;0
2113;A050413;1013750;2019JJ00;3.9;0;312.2;58.4;36.1;0;0;0;3.9;0;0;0;0;0;3.9;0;0;0;3.9;0;0;0
2114;A050413;1013750;2020JJ00;3.1;0;329.2;56.7;35.4;0;0;0;3.1;0;0;0;0;0;3.1;0;0;0;3.1;0;0;0
2115;A050413;1013800;2006JJ00;18.9;0;258.1;;;0;;;18.9;0;0;0;0;0;;;;;;;;
2116;A050413;1013800;2007JJ00;17.2;0;278.6;;;0;;;17.2;0;0;0;0;0;;;;;;;;
2117;A050413;1013800;2008JJ00;16.4;0;291.2;;;0;;;16.4;0;0;0;0;0;;;;;;;;
2118;A050413;1013800;2009JJ00;19.5;0;285.5;;;0;;;19.5;0;0;0;0;0;;;;;;;;
2119;A050413;1013800;2010JJ00;18.5;0;265.2;;;0;;;18.5;0;0;0;0;0;;;;;;;;
2120;A050413;1013800;2011JJ00;14.1;0;257.8;45.8;30.1;0;0;0;14.1;0;0;0;0;0;14.1;0;0;0;14.1;0;0;0
2121;A050413;1013800;2012JJ00;12.8;0;245.8;46.9;30.8;0;0;0;12.8;0;0;0;0;0;12.8;0;0;0;12.8;0;0;0
2122;A050413;1013800;2013JJ00;12.3;0;220.9;48.7;31.6;0;0;0;12.3;0;0;0;0;0;12.3;0;0;0;12.3;0;0;0
2123;A050413;1013800;2014JJ00;12.8;0;219.3;49.2;31.7;0;0;0;12.8;0;0;0;0;0;12.8;0;0;0;12.8;0;0;0
2124;A050413;1013800;2015JJ00;14;0;220.5;49.3;31.8;0;0;0;14;0;0;0;0;0;14;0;0;0;14;0;0;0
2125;A050413;1013800;2016JJ00;13.5;0;229.4;50.3;32.3;0;0;0;13.5;0;0;0;0;0;13.5;0;0;0;13.5;0;0;0
2126;A050413;1013800;2017JJ00;13.8;0;244.4;52.3;33.1;0;0;0;13.8;0;0;0;0;0;13.8;0;0;0;13.8;0;0;0
2127;A050413;1013800;2018JJ00;14.1;0;261.8;53.4;33.7;0;0;0;14.1;0;0;0;0;0;14.1;0;0;0;14.1;0;0;0
2128;A050413;1013800;2019JJ00;14;0;280.4;54.9;34.9;0;0;0;14;0;0;0;0;0;14;0;0;0;14;0;0;0
2129;A050413;1013800;2020JJ00;14.2;0;298.2;56.4;36.2;0;0;0;14.2;0;0;0;0;0;14.2;0;0;0;14.2;0;0;0
2130;A050413;1013850;2006JJ00;310.2;0;302.6;;;0;;;310.2;0;0;0;0;0;;;;;;;;
2131;A050413;1013850;2007JJ00;321.4;0;321.5;;;0;;;321.4;0;0;0;0;0;;;;;;;;
2132;A050413;1013850;2008JJ00;335.7;0;336.6;;;0;;;335.7;0;0;0;0;0;;;;;;;;
2133;A050413;1013850;2009JJ00;389.4;0;331.2;;;0;;;389.4;0;0;0;0;0;;;;;;;;
